account_id,customer_id,account_type,account_number,routing_number,balance,credit_limit,interest_rate,status,opened_date
e0ce916d-81b9-4225-9104-ca53f66a6bce,871c5e05-507b-4519-a009-59c70a00f11b,Loan,30118550636223,106864137,79770.36,,11.24,Active,2023-02-19 09:42:08.626616
6e32872c-aece-4586-8fb7-f8559e4ff92c,e8205d8e-ae21-4ea3-94f7-81bed433cba8,Checking,2433499275319348,097526209,-10831.8,,,Inactive,2016-02-20 17:38:37.384258
7c769c18-2f1f-4830-bdb3-00464f8d941e,18d58fd2-27b4-42e8-9a51-68f69bd4722b,Loan,2295489568151083,030483299,5934.42,,13.43,Active,2024-06-07 05:07:58.543427
18f28cbb-b2a2-474f-b3a6-aeaa47caff4d,d6166709-bb17-465e-8429-5ea8d15de702,Checking,347059355569086,046326939,85005.48,,,,2019-01-27 02:06:04.096628
45851bbf-9775-40d9-bb14-9baf658c0297,63e3dd50-a416-4ea7-a4f2-0ee2f327bc75,Investment,501890452011,063882210,60237.3,,,Inactive,2016-11-01 11:01:02.988257
220bacea-b9d3-4d16-b48c-6cbe5c057a4c,debe3a8a-5ff7-4353-94e5-09269d71072d,Investment,3531973891225393,043727036,22948.95,,,Closed,2017-11-26 15:19:30.527753
94905060-c373-4675-8db3-5b58b0e1a86a,74b2be68-268f-4cd1-a1a2-7e2d1c5a4604,Mortgage,3538051707841787,052191682,42218.17,,11.74,Suspended,2020-06-27 09:54:03.493342
198e429b-8c9b-43f7-a236-09304dab0236,dec3fb9e-70a0-487f-8dc7-886bcb63fdef,Loan,675988114749,123099299,17387.23,,23.42,Active,2024-12-20 04:59:35.266933
252a70c6-5b2a-4708-9da3-177afc4347ae,ca2104e6-0ea9-4c4b-9532-5dca62f00ecd,Investment,2710567706610586,091660873,-20088.3,,,Inactive,2025-01-08 21:18:06.884006
8c46f2cc-39be-4508-aaa5-9029051f9756,fd130592-5e1c-4f59-b1f0-3577e18c240b,Checking,4344676917067614913,,-34798.12,,,Closed,2023-12-13 08:23:45.167206
1524a2c8-ec82-4413-8e4e-b92bd8b66a1c,d999e579-d6a4-449b-a965-6a806cc8ee80,Credit Card,6011334476520124,059199072,37584.6,4661.51,5.89,Inactive,2017-05-04 11:58:14.439735
77fe5470-5a6b-42bd-9446-43f27f566f5b,32ae1d30-157a-4f06-86f1-c5277c6bfb96,Savings,4200793238112057855,074588150,11513.06,,24.59,Active,2016-10-18 07:06:20.659558
d333c938-baeb-4adb-9f1f-3e5398f354cb,ce74a90c-2b29-4a3c-a59b-38c213edb428,Savings,6564565409600233,026494331,58695.49,,24.03,Active,2023-06-21 22:20:03.562632
2aefa32a-ea8c-4bea-b867-fc91ba91b6f2,314eafae-9027-4a8c-99b0-f7bcdab63877,Investment,6588806035295622,122631755,44429.71,,,Active,2024-11-25 15:48:59.640089
772bb217-e868-453e-a0a9-98d02c2a72bb,26b73070-428e-4be9-8963-b86cd8c575a5,Loan,4379695246727756,073495626,12408.51,,23.22,Active,2023-10-15 01:06:39.041668
1dd13206-98d2-4223-89d5-789ba77a7fb8,e3eb05d9-1dc2-4eac-86e8-7ef6a08ec59b,Mortgage,2363830620195914,123353618,-28204.46,,23.72,Inactive,2016-04-06 23:58:45.225235
64e54574-2ea6-4390-91c2-dad420347def,c852ba36-25ad-4a17-855a-96e87d14462c,Checking,4418167916543007,078175941,-29103.43,,,Closed,2022-11-09 02:24:53.969934
6a8c43d9-358d-4dc9-b324-82c51c05fbff,37c38662-156b-47b9-977e-f142c5bb2aff,Checking,3582469048683889,037992602,84664.7,,,Inactive,2021-07-20 11:34:28.365508
b31c7f79-8652-4778-9766-601f06513020,5aec321f-b716-4657-be49-cd0a4f4f7a92,Mortgage,213174540446438,029277416,84453.95,,4.58,Active,2025-07-02 18:06:50.337342
c8ccf530-c641-44d3-9ce1-b279b4c5573b,ebf2ac39-0ac6-484f-8a68-0bf4711184f2,Loan,6011325457480635,036288511,-47617.57,,23.84,Closed,2019-07-08 00:22:54.659453
190d3984-72ad-4b56-a857-becac41f59f7,a38f514f-951c-4769-b76c-6e0c406e78e1,Mortgage,213180809796686,054872336,72470.55,,1.66,Suspended,2021-10-11 03:45:59.594660
154c1550-9f9f-4eac-9335-91cf0e50bd22,2c31c357-53f5-4421-9da5-2cfa6a577fe5,Savings,3518463233712537,010242939,56573.08,,18.71,Active,2025-04-30 17:14:19.799033
c024059c-a694-4a0b-b169-6ccbbd82ea26,9a8d6cdc-404b-4ee7-ac40-6f93bfde4e87,Savings,6011920525993880,057803014,-11650.58,,16.01,Suspended,2023-06-20 21:07:49.143217
1e63bdf9-2f10-4604-aeec-16c221d62c21,dbc53c44-4380-4aa1-8346-74b6e39e9d8e,Loan,379183444166612,076533598,-12296.41,,12.87,Inactive,2024-03-24 18:26:40.995499
11b4f975-1477-47c5-9bfd-5cc4a7718499,cac27ea1-65bb-4e28-821d-f8a6391b5e59,Savings,374488937835762,096801297,65270.6,,8.36,Suspended,2020-03-21 13:25:10.338880
ec1705f4-e84b-4c2e-be8f-69b330b5a815,2505beea-a4f5-4f71-9833-b80bde8a7211,Checking,4798273427010088,075640039,62666.12,,,Inactive,2017-11-13 16:51:18.315188
f5b9aec9-2660-4c7a-aff7-0f853b37cf02,8fb10c39-6cd0-48d7-9ded-545ff8a4069f,Loan,3554765642625273,119522660,-20401.97,,8.05,Suspended,2015-11-24 07:29:52.118834
2f50d604-b5d5-479d-aeeb-b5c62f806992,9bd1c0c1-c249-407c-a58a-6eed77637e2a,Savings,3562100644544803,012293452,90653.4,,6.91,Suspended,2019-07-09 07:52:05.711529
4d1b3b89-97fd-48fb-b2cd-f6808feea43d,4e7021f2-3d50-47f0-9780-e91e19bd77c7,Invalid_Type,180090713829243,080030919,30648.11,8861.71,20.64,Inactive,2022-06-25 22:34:49.910249
fdc707e6-19bc-46ff-9f5f-a4d57b1b35b4,e4862c18-1528-4eb2-a904-8d6a2656bf29,Savings,2705574031945593,079700153,-26038.37,,3.39,Suspended,2016-01-09 00:28:04.188275
3ff90079-b22c-4bb0-94a4-8e3ba7c8f5cb,2d62a07c-fe4d-4a23-8369-d01b326912c9,Checking,180054002084969,118925666,-12718.39,,,Active,2017-03-18 20:05:41.941097
8d442340-eebb-4448-9dc4-ce09e14aaaa9,7ca2ace3-47e5-462a-a513-cff7cd90bb36,Credit Card,4028580136857753,042177700,83040.2,28626.8,14.41,Suspended,2021-01-06 14:11:20.338981
5e246daa-e83e-49c9-ae6a-36bcdd1adb26,47da0fd1-d5b8-459b-95a8-4ba632a1f05a,Loan,4622698658052496550,049381285,-8951.53,,0.94,Closed,2016-11-07 09:49:52.495622
8d33fd52-cde3-44ac-95a5-d044b951f85b,c7a32637-0292-4be1-8d23-9f11d99048b6,Credit Card,675981429862,110711043,38099.23,24260.08,20.23,Suspended,2017-08-29 14:01:04.842855
48196e11-c90b-427e-8a4a-0ed232b51bd1,a3fdf49e-8359-4794-a233-e015264b2f5c,Investment,376232763540502,034996643,28458.13,,,Suspended,2019-11-02 20:43:42.146733
073c3165-1d71-4404-a19b-ab442dc90f7d,1e9ddee4-f92c-4ab3-9af8-43b2fa4803fe,Credit Card,564336249375,,,18718.51,21.33,Active,2019-07-10 21:26:41.836934
53425c38-c28f-4641-9e7c-71a498256d7d,5a09ea8c-11b0-4cfe-80e4-08cd87defb86,Mortgage,30596826893142,127554086,14117.44,,4.47,Closed,2023-10-26 15:18:07.181803
95dc27f0-ea82-4e59-9ad4-27923cc939a6,86f68c04-3dc4-42f4-ba5c-2ee13d2d40de,Investment,4064423586477222193,038972537,-24189.98,,,Active,2016-09-28 18:40:48.827472
25ab744b-b140-42e9-9880-abafdca7bd0d,2c0fe1d8-1625-4659-bdc8-226b1d6c8aab,Credit Card,4455517681019324594,078005794,704.77,35633.52,24.43,Active,2022-02-12 00:46:02.186235
3a1607fe-d7a6-45c8-a2aa-2195b69daa5b,fa3b720e-3ff6-4e20-a13a-266197a04f1d,Credit Card,30396752313912,092573312,-8801.15,11597.93,16.94,Closed,2018-02-26 16:27:26.671593
c648e9ba-1554-4471-bd1f-ad9123c8b5e1,de0bd51c-3df9-4e24-bc35-233c120a38e5,Loan,213145304700228,037305794,-14612.69,,8.46,Closed,2017-05-08 21:02:52.833626
d2b1a592-af9a-4c51-a9aa-dd6b9a63d260,2dc4b604-2e14-4553-94f6-68ce727bcd4e,Loan,4478878143332,020695149,68851.89,,24.37,Closed,2016-05-27 18:15:36.878300
0306db8e-639a-4aaa-8e59-41568109ebaa,49214071-42d2-422d-8e14-ffb5f6377707,Mortgage,349315529852883,068679017,38713.32,,3.16,Closed,2023-08-11 01:47:32.808212
e27471b9-a43b-463c-b65b-edac04e987a5,fa3e8402-e27d-4b2d-a2b2-edefd8c33085,Investment,343114765237859,023101368,19960.46,,,Active,2021-03-09 05:04:19.495121
e76102be-5cd0-4813-836d-56871c61fc79,c68cd1ed-029a-4cf8-802f-dd4a7159538e,Investment,373303305509025,128834763,-11362.46,,,Closed,2024-10-02 15:12:24.162194
89cfb3bf-513b-40f9-9b39-d930fc12e61a,2c839003-4915-41b0-b251-612ee9366a8b,Investment,180089243560815,077221799,,,,Active,2022-05-05 08:28:46.686542
4a230af5-e1b8-4499-b80f-348b73c66fbd,cf30a7ac-2b1c-42b4-b85e-3b8840e09e1e,Loan,4763800270669965,122342028,-17948.88,,18.15,Closed,2016-03-27 18:14:11.490506
e5ff860e-512f-44de-be5f-81a4e6218a91,d180d6dc-5816-4e89-851a-0100bf561f6c,Checking,2247918200227181,086987794,-12819.65,,,Suspended,2021-07-07 01:41:05.082681
8f81abea-1308-4609-9d18-d2430c8b7897,3d144fbd-0d99-4d76-bfce-db87ee0052d8,Savings,213123134104424,011981642,48550.97,,19.6,Closed,2021-03-14 12:22:28.801473
8145ca72-0a59-4434-95bf-aeef6c0fe1b1,67390c84-edf7-46fd-a2ec-2163223fc476,Mortgage,,092959091,-5289.34,,4.31,Active,2023-02-15 00:56:14.627513
77738bb9-2ad2-4c13-b6f5-931547368049,c83a10f6-5420-4afb-be93-bc9d345c127a,Savings,2558251982810666,030562466,18792.19,,9.44,Active,2022-04-02 03:49:13.376456
1d2cf78d-e00a-49e1-b8f0-99e8f916b416,60775fb4-b01d-48e0-8761-7a9727c88cd4,Savings,4992586531166,119793156,60489.96,,13.86,Inactive,2022-01-28 16:24:28.306159
7b27239f-bb25-47f4-8188-1261507331d8,55e5a295-8b14-406a-a071-ac0b5af8e8d7,Mortgage,4413031091502632683,104146187,751.24,,6.41,Suspended,2022-02-24 14:54:25.310177
4a360fee-70f8-484e-a489-56cfd195a7c0,1e4db357-7669-4e31-a2d2-202c0add77e7,Mortgage,4877603313156061363,014372106,43518.43,,20.36,Active,2021-02-28 14:22:12.215615
f204d681-fdb1-46b0-b9d1-ef9ed4fce657,5fa38797-2d63-40f6-bc47-266235deea70,Checking,3559628911189733,123827157,-34117.85,,,Active,2026-04-18 10:02:53.911894
b13b1d94-ed83-418a-a24f-544bf426c7e5,5661506e-84de-4fc3-b5fa-73b9101c742d,Checking,370842108211977,057289926,42114.83,,,Active,2018-01-20 21:41:55.897929
631602e9-4e2d-461d-be09-189a742154e7,60b5deba-0deb-4548-8070-5b9342bacdae,Investment,4036829031677083,078805402,47719.68,,,Active,2021-02-13 00:47:42.782874
ba5c4f1b-033d-44f7-98b2-5c26a5392504,3facf946-26f2-432f-bbcb-e5ad9cb7be4f,Savings,4323071218814231928,,39312.11,,23.87,Inactive,2022-12-19 14:17:16.946208
3c127b28-2196-4188-b6c8-8e2975d9f2f0,c75874e2-97d6-4c01-b2a2-01e4ba1bbd54,Loan,3522514057782594,040359708,64121.95,,16.86,Active,2024-03-05 22:29:32.306815
68e7694d-e368-474f-8857-6fbd873d9b28,ff9b3207-d26e-400a-a86b-5e5f23b332b1,Loan,3544689639853834,108080773,-30988.98,,14.76,Active,2022-08-07 21:36:30.595380
82d39bed-02bb-44ef-be75-6a9097f5a80b,7e8aaa8e-9aed-4eea-8c62-c21e7a81e16c,Loan,4600057310107,017037192,-25035.12,,5.05,Inactive,2021-12-13 03:40:32.695002
71d01d2d-3deb-4f72-8435-9bee382b6cea,e6eccc64-31a4-42ec-a8c9-c1b7c6722186,Mortgage,4675885225015262,044627627,78717.18,,15.96,Closed,2024-02-03 14:56:31.165910
c83f8114-8b66-4737-9378-dd2001aa268b,56fc89d0-606e-4f36-a055-ca5f23dbf493,Loan,6011542837473029,015867306,-34785.05,,23.23,Inactive,2018-04-17 00:50:13.347385
a241a3ad-f74f-4168-8d11-ceb42d74c840,ce52e4a4-7db9-490a-b426-67185537a051,Checking,4213982420278232712,043790270,-5007.48,,,Active,2022-04-08 03:25:22.980164
79cdb5a4-a148-402d-802e-d74770fe5417,0c564fc5-5e1f-4702-9ed8-9f91bd532c34,Credit Card,6558282304756585,053014140,21688.47,15360.86,5.52,Suspended,2021-08-23 13:44:30.022541
14443331-d254-43cf-946c-e81c5f58dc83,40593e1c-e3ed-43bf-ab1e-77e857daca3b,Checking,4213666424660023344,031755272,16461.13,,,Closed,2019-09-23 01:34:19.636457
53985188-74de-46c5-b12e-f1b1e59a28a2,90c0a49b-5cf8-4828-83d4-7160a156586f,Mortgage,675958212093,066356976,-21599.18,,8.12,Inactive,2019-03-20 21:50:37.130091
94e80d9a-b6f8-4170-9428-19a1c06be906,2cf6aba7-3765-42ae-b696-cdeb681f16a8,Investment,3527336947574014,049910232,-29518.28,,,Active,2020-01-15 17:28:03.551273
0d9cc55b-cb7e-4c69-a040-ecbeaade12d3,471c66f5-eadd-4dbe-8b75-d0b98e98e2f3,Credit Card,3517959886148938,067811481,50698.87,27638.14,5.38,Suspended,2026-02-07 07:31:41.994270
482df622-0fb1-4ef5-b85f-1bee1b3c908d,559b3a44-2a9c-4120-80f9-0e025ee92032,Mortgage,4317067190201,115691728,-10859.55,,3.27,Active,2017-11-30 18:24:13.909412
fc2833d3-6046-4b7c-9aef-129434a222b1,f577224c-f035-4115-b74a-d25fc5b0105d,Loan,4367835654148822,,17068.54,,11.18,Active,2021-11-14 15:56:56.712310
acc5acec-a12d-498f-8cdf-67e772f10b72,b4cd542d-e40f-46ec-a934-12d0a2d9b6be,Savings,4071231299712189,118196547,-11801.58,,6.04,Active,2022-06-28 00:30:58.199975
e48642d9-d7fa-490c-8312-a4e85343311b,d5d67b37-89be-46f6-b7bd-a6d490f9d50b,Savings,4861309459460,041065088,-36891.95,,12.24,Inactive,2022-07-10 21:58:28.448390
1f6d8c50-6d51-444d-9afe-585e156a3d4b,6eb3c727-cacf-4a66-952d-00ef19831bb2,Investment,180021246739500,020631611,-25637.23,,,Active,2020-04-06 02:59:08.818175
9de92f74-70d4-4eef-af9f-4ac5413da451,971da1e1-1ef6-4f40-b8d3-1a7218b81aea,Mortgage,4289246187855,110316613,172.43,,23.66,Suspended,2022-03-12 12:08:23.386302
b58470b2-6523-467b-8a9e-17dba015a96a,50aad54a-4c5a-4970-88b9-5065e8af8c99,Savings,3540154487652170,035226943,21780.3,,23.27,Active,2019-10-24 22:14:21.813110
bbb61fc3-4dd7-441e-ae4a-b53d1d48024f,371b8b95-ac9e-4076-8a5d-a42171a0b06c,Loan,180076948057437,039169103,-4556.49,,8.85,Suspended,2016-05-11 03:50:16.654298
8b395d15-7337-4521-8c77-75a62bbdab28,56e2a6b3-b66f-43c1-8938-03ca5c60c0a4,Credit Card,3598406763107696,108805330,-14148.61,31062.94,13.98,Suspended,2020-02-13 08:47:45.378206
10f12048-34e8-47ff-a8fb-8fe57345c5fe,ea958c19-77eb-442c-8384-605e6494ab15,Savings,213102368869472,054989520,72296.64,,2.37,Inactive,2021-11-01 09:35:17.087159
b988023a-f0a4-4e8b-b51f-1f20ec91bdaf,993d4849-6d3e-41ff-8a90-0063c8032973,Savings,180011033926733,119774900,42836.04,,13.74,Suspended,2024-04-08 09:23:12.041177
797de157-559c-469a-9a78-41a89493d21b,cb530057-e75c-480a-9383-12eecd6778b2,Mortgage,4286726158938099,085368958,97920.33,,10.62,Closed,2019-08-16 13:01:23.543167
fa5830aa-b027-46fa-8437-928d555b14d0,aa40f19b-75f1-486f-95ca-2ebd2af038a1,Savings,4678297515332935,013654906,72123.31,,14.87,Closed,2024-04-26 14:34:23.926256
465a34fb-6011-47db-a500-1e454b165fee,565c0852-2e2f-46ad-ba08-b1ae6dd2cb2e,Checking,5451884158177378,084868611,43991.27,,,Closed,2023-12-30 16:40:37.356266
b27dee86-3970-4c4d-9002-4766f6bd4ce5,2986547b-0c7d-4b97-8999-26097a6734cb,Savings,348790178791973,017366957,95484.83,,11.31,Inactive,2019-11-07 14:47:18.586982
091e3a7c-9a30-4741-8066-49342a7bd969,9d43e98c-bb11-47a6-82e8-5d4f281924a4,Checking,3517352673839440,124611155,83051.87,,,Active,2016-06-28 02:26:11.158964
251664a0-4991-489a-91a5-42b40f04f46b,6df7ff2f-a92d-4740-9ff1-facf3f76a016,Loan,3541497577500323,013190224,11861.06,,12.36,Active,2016-07-14 14:02:20.924357
a8dd061f-9355-4a28-a5aa-eea154a05555,5a1f1ee8-7326-437b-94a8-2d1668a43df0,Savings,4339399253919104,063042940,91607.23,,24.2,Suspended,2017-02-23 18:50:42.233403
9e299c53-0beb-4b6d-98f1-a288e898b638,02d86361-050b-43a4-9681-39089949d383,Savings,4124190361993695139,113015694,40127.76,,6.26,Active,2024-05-07 18:55:23.090440
bae5dd42-6ef5-4798-9a40-4180bab6979c,5f695133-6428-4b99-ac73-f02b4cc866e8,Mortgage,340082338724617,020887847,50844.1,,9.63,Inactive,2024-04-10 14:42:12.824978
d98c5bd0-c011-4850-ad35-02609823f02c,39a9e8a6-0986-40c0-bab8-e455f7f933fd,Checking,3523392964284072,039161619,13839.2,,,Inactive,2016-08-24 22:38:11.701569
2e83d72c-5968-4158-9351-c23aebf64f9c,bcdb6759-ba49-42f1-b3a0-bbb2a80c935e,Credit Card,4645674756395963,099369273,41851.88,48409.53,1.71,,2025-05-21 08:33:29.424908
f0b3e197-35b0-4fc7-b603-9ff90277dbfd,d97a46a6-f6cc-4c2f-a287-8741e13d6415,Investment,4655111358226715,077303028,95146.08,,,Inactive,2017-01-14 14:06:13.975466
a6bb7bfe-eec8-4b10-915b-8891a396a862,6da742a7-8612-4b34-8d01-15903caa6367,Checking,587255086825,115118421,91359.22,,,Inactive,2016-10-29 19:24:24.441412
47eeed90-3944-45f3-930c-b57419143688,927d1de0-3b6a-4f9c-a30e-a4b91e3521e3,Mortgage,30286415534063,071889302,4250.77,,22.95,Closed,2016-04-27 19:42:12.480361
5241d213-8bff-41b3-a083-0b6c04e6b053,18f49d46-5589-41a2-9f42-42acbd2ab393,Investment,3512672264236465,096480171,-44616.38,,,Active,2018-05-02 01:37:20.877356
0f46408f-69ff-4fb1-8522-e51b0329b7ce,bb1c57d3-2e88-4219-b1dd-1b723b1be27a,Savings,4330368121893717,105046312,41857.1,,23.88,Inactive,2017-10-22 09:24:52.322310
d22a558c-ee74-40f4-855a-bf4f27578b42,a46ebf80-f507-45bf-b353-ab89b565b31e,Savings,2284611956979535,118173117,,,10.38,Suspended,2019-09-08 01:24:29.138091
051bd4f8-e53e-4082-a0ad-6991468cb837,b8652f52-78ea-4661-8f75-eb40f31fcabe,Mortgage,6520775965185833,103304551,-47884.4,,3.68,Active,2023-10-21 22:34:23.669616
40d96c1c-ee1c-4c7f-ad27-2a9f63a20c2a,9defcc7a-d627-4eb5-b567-7bc0aa55d02d,Investment,213121573864425,018897234,91050.43,,,Inactive,2017-10-13 00:48:34.714321
179b1be8-96f7-435b-9aa2-a5789d712b35,87523f33-d095-4df6-8c8f-8fd59d86b0c9,Mortgage,4617328504197643,016780796,14013.59,,12.75,Active,2025-08-20 07:06:01.149298
fa83b332-79cf-4cfd-b6b7-14b2ba6b1f07,88805a13-165e-4597-9a52-20c05cc8199b,Credit Card,6011446146013270,074381098,73418.97,48885.2,17.12,Closed,2024-08-20 15:53:58.075226
a9197e6a-9055-4d54-a213-290999a786de,d29d8fa8-7548-4c18-9550-7cb5e7007278,Mortgage,2294005878521087,056155572,-43183.16,,0.71,Suspended,2024-01-26 08:28:51.898769
de0bf33a-620d-4aae-bcb1-c9d0286cc8c4,16c63b25-5653-4ee5-8402-c007dec894bf,Credit Card,3522191762136810,,83622.36,31178.01,17.65,Inactive,2022-01-05 13:05:12.752438
34c5d97a-282d-4d3d-96bc-0d4ee397b793,aa40f19b-75f1-486f-95ca-2ebd2af038a1,Mortgage,4255895192173,013189866,60366.48,,15.17,Inactive,2025-06-19 17:49:07.847498
0afec503-a9f0-4b8e-b28c-01a20bd2a702,e3752e15-5d42-4138-8df8-3c9cad70adec,Investment,,119777826,-4471.2,,,Inactive,2017-08-10 02:46:19.064401
b193d251-fc97-48bc-a09c-4dcae5039e38,176d50b9-5e39-4f3d-910b-d1848569c736,Checking,4191861693052124,103262800,-30801.34,,,Closed,2024-03-14 22:26:41.625190
daed1112-30e1-493e-9f96-409188717839,4662cb69-97dc-4b43-9a9e-996aa598b40f,Loan,3587938154732784,120889842,-10419.06,,24.07,Inactive,2019-12-17 16:01:57.416071
41cdc3e4-df81-400a-ad68-acc7f3f0f7d6,c5f23752-3a43-486f-a264-8e9036615e70,Investment,6525883648953257,039567925,57081.85,,,Closed,2022-02-14 15:26:10.465357
84e63705-3873-427c-867e-5083e026f1dd,5e641cfe-57ea-4015-be9c-dec828ff5247,Mortgage,4686451076919157723,033322108,-2598.56,,17.68,Inactive,2020-04-27 17:19:49.413528
6978b399-a705-4f2f-8c12-a2b9e32fc62d,20f1e096-5ecf-42c6-807e-23821243aa7b,Mortgage,6522983824498474,080731674,78898.94,,3.74,Suspended,2020-03-14 16:10:41.651329
d4fe7ff6-561e-47d4-abf9-2854730fe4ce,4fad9170-a1f5-4e34-98cd-365d11cf599d,Checking,4446874643749550001,077558789,-22237.21,,,Suspended,2025-11-21 16:44:21.266613
4d3ab7a3-6d24-4797-b537-e1a9a054244f,28ede594-8938-460b-9fbf-01f2687c4b9b,Investment,2317784364229479,108219502,19177.23,,,Closed,2022-12-04 17:42:30.064177
5965ca82-033a-4210-9ccb-d31ac0ccfb3e,74c6f806-08f3-4d77-8dbe-7506e0c1f0ff,Investment,4677208739775823168,021940123,63807.64,,,Closed,2021-09-28 02:33:29.555105
287d301c-47aa-40b5-b27f-e90d05ee5381,187a420c-d84d-43a7-bc84-078a6b1082f0,Checking,060413673355,081063590,,,,Active,2024-11-22 12:42:48.880243
a1883bdc-b964-4266-80c4-f205514d02e7,d1236a26-37d0-4f8c-b6c6-d60714b6b62e,Mortgage,4588522092640493652,030942714,76810.99,,17.6,Closed,2018-10-21 05:57:15.652634
c3cf16ce-6f9d-4ebb-8f13-54d262360d51,db67e359-e336-4860-a17f-0bc9a17597a7,Loan,4773485840498076356,027085299,90774.62,,10.97,Inactive,2015-11-02 02:47:04.322195
37e332cb-7a97-495d-af10-c81896008c9d,6dd6c649-4ae9-4d72-870a-b1849d076102,Loan,4895812807419,122484025,-22298.55,,23.45,Suspended,2017-04-05 06:25:22.298334
3e321434-928f-4cdf-b5c0-e1653c61d613,02467a23-32de-4614-b349-a9709d4c5385,Loan,3519308888298051,058215928,11480.94,,23.9,Active,2019-08-05 17:35:23.088538
744a6eec-ad7f-44eb-be46-6e3ca963e3d0,22fdf3d6-1169-493a-b909-f538566687fd,Credit Card,3596190397462915,096499366,-26274.68,3804.36,9.38,Active,2022-05-15 21:38:18.399043
c691be28-bb03-49ef-b0ee-c33d3af1d2fe,d471d993-a93f-4dfc-9d3d-b434d66bcf30,Checking,30206145944606,118473655,97985.77,,,,2025-05-27 16:53:50.343447
a279ba2d-0b0b-4504-98fd-1ffe1e28f080,ea3823d9-76d3-493c-bbfd-3ceeff2cde8a,Credit Card,30264466148612,024509697,28795.75,21894.94,7.09,Suspended,2018-04-21 09:13:30.833890
e2475fc0-fb24-43c1-922b-4bb9eb35fabf,3de7bf1f-fadb-4fbe-ae4f-639a5aad3f4d,Credit Card,3551532042701994,108978759,-3786.15,17659.35,0.86,Inactive,2024-02-08 07:30:03.108584
c59e2bb3-5560-417f-938c-e5679374a185,b184f3c2-8cbf-4b8b-a3f2-cfe44b375142,Investment,30162068946880,061104107,955.78,,,,2018-10-06 11:23:20.251389
35d0369c-f9c8-4b82-b4fc-6130fb9900c0,77b5dc48-e6a3-4127-9fbf-f5203d34187f,Loan,180036020469249,072098406,91649.07,,13.49,Inactive,2021-01-09 22:53:01.288478
a34e2738-e9e9-4b5b-a7aa-8021e158229c,614d4302-7e8b-41e2-9904-a5416d11433a,Savings,2223519852313812,072025974,-12908.17,,6.98,Closed,2017-11-04 03:55:33.774825
5513c8f2-c77d-4a90-9ec2-4342ea24f44d,2f5ebb80-0b21-4276-bd01-1fd695277df0,Credit Card,3598387324073207,012785096,97665.91,49277.93,22.17,Inactive,2023-01-06 07:48:54.843169
28c587d5-c00b-46c1-9942-5e57296b79e5,325649be-1245-41b4-a62b-4d322cb1bff9,Mortgage,639021282830,056441707,11517.4,,14.04,Inactive,2018-05-12 13:25:40.840174
5d317c97-555d-4b5c-9f3f-3c5299fd21a9,a78f75b4-0f54-49dd-88ae-81ee74025710,Checking,5469973828343815,106358135,77848.77,,,Suspended,2022-02-19 23:47:12.964503
cbd74845-cf31-431e-afaf-f01095a471bc,e6eccc64-31a4-42ec-a8c9-c1b7c6722186,Loan,4806395538841679,065676152,-20787.57,,6.04,Active,2025-11-01 09:43:51.367147
655f24e0-83be-4364-af8a-c318ca01fea2,d8cba61d-3d35-44b7-93a6-243ed97a9f92,Investment,6011109974551270,094217980,12294.05,,,Inactive,2021-02-11 10:18:06.022518
056b8387-9930-464d-a4e3-7b72d4ebfe35,b54d8bcf-3c8e-47a0-a4e2-0b29de2d319c,Loan,4524870188385,086224101,21278.45,,10.01,Closed,2022-05-15 01:46:46.306473
fd59ecbe-ac0a-4d6a-b34a-564be940912a,6bfe3cfe-d746-41f1-82d4-81e0e499b93f,Savings,,032578364,-1827.93,,4.08,Active,2023-06-08 12:05:21.224826
d94f62df-ace6-4bc4-84dc-a8584a444428,17d13648-7d3a-4580-8bfe-8994f587d669,Loan,343174430412634,014190773,33053.22,,16.3,Suspended,2017-02-20 20:07:53.967076
bd3ac110-e6e3-4e86-9968-2abb58216062,c137efc4-a92f-479b-9ff5-791ddb26003a,Investment,30556840789429,120728204,41231.54,,,Active,2018-06-19 21:10:34.266421
62e283fd-2993-4d8f-b518-c0dad4340a50,b8102181-50db-4328-a8e9-c37cda0c0c69,Credit Card,4813558616747057,018258941,-22548.59,39087.14,18.2,Active,2021-09-20 23:21:31.746737
333946bd-bc96-4f25-914b-2a1aa48f0875,0eafa7bc-ca1c-4e6e-8fac-535783c5a89b,Checking,4401606251324639,106422045,65458.3,,,Suspended,2024-11-19 20:55:45.491997
79360e53-281e-4e70-a8bd-6a83e4f66675,6bf66975-73f2-41e3-b24d-abb7b97cf2cc,Mortgage,30253260653885,063474152,-31808.24,,0.88,Active,2016-02-10 16:23:48.419556
e98be2d1-cbf5-4820-b419-152ade976712,f98b1d69-cbac-4dea-b8a3-d6b58a2ea53a,Credit Card,3517319158368948,033545859,62436.45,23764.06,10.34,Active,2026-04-18 09:49:05.126565
05c72096-78ac-4700-8076-0437c5f01d80,e16738ee-68bd-44e7-93f0-896834fc387f,Investment,180057336366747,010415203,13750.36,,,Closed,2021-11-23 15:10:20.165831
9014232f-54fd-4665-90d3-6518c905ab3b,ec23f6fe-7bd1-48f1-a481-f9632e5bf24a,Savings,675978521549,118004914,80320.74,,2.13,Inactive,2016-06-02 04:19:59.433129
