customer_id,first_name,last_name,email,phone,ssn,date_of_birth,address,city,state,zip_code,country,annual_income,employment_status,credit_score,credit_range,created_date
43b9fdbe-ddba-44d5-a4b7-be45dd355221,Kim,Mitchell,iainbirch@example.org,07-1225-4836,645-36-3371,1992-11-16,"Level 4 13 Whitney Firetrail, Hernandezland, NT, 5363",Port Jacobmouth,Alaska,51967,Central African Republic,123486.36,Student,803,Excellent,2022-12-01 07:37:08.269029
f889c16d-129e-4922-9e6e-919ac480bc82,Drew,Smith,taylorjennifer@example.net,03 6158 8292,650-07-5080,1977-12-13,"999 Charles spurs, North Patriciashire, CW3P 9QH",Robertville,Western Australia,71175,United Arab Emirates,36646.69,Employed,367,Poor,2021-11-23 01:20:57.455806
b1b535ed-b2fc-4a4f-a46a-16fcdf6744d1,Michael,Anderson,petersbrittany@example.net,395.875.1491,769-15-8770,2007-03-22,"4121 Peck Crescent Suite 590, Lake Nicolasview, MT 20521",Meganberg,Western Australia,01293,Bhutan,-150184.6,Retired,533,Poor,2025-04-13 18:32:17.710746
47da0fd1-d5b8-459b-95a8-4ba632a1f05a,Dean,Edwards,sabrina83@example.net,9486914524,573-47-9227,1991-06-07,"92421 Cynthia Mountains, New Julieborough, KY 00686",Davistown,Indiana,88733,Ghana,48268.26,Self-employed,648,Fair,2023-11-06 05:19:31.362442
03e4efad-fcad-4270-85d9-30660357110a,Sarah,Palmer,bjordan@example.com,7292247475,ZZ720387T,1975-07-05,"7352 Avery Rapids, West Steven, PE R8K6C6",West Nathantown,Michigan,60333,Gibraltar,109920.98,Retired,565,Poor,2025-06-29 14:54:39.272675
52452495-01cb-4515-89b2-a612baae7ed3,Madison,Bryant,susan34@example.com,6146 1586,228 537 734,1947-07-09,"540 Mitchell Harbors Suite 334, Collinsburgh, NU V5B 4M6",Emilyton,Texas,01502,Gibraltar,93837.65,Employed,457,Poor,2021-01-03 20:44:17.929394
9e111297-c63f-4648-842b-554594cff312,Amanda,Wood,nstevens@example.net,917-215-9946x42398,ZZ 45 50 82 T,2000-10-24,"Unit 12 927 Clayton Plaza, West Williamtown, WA, 2619",Thompsonton,Minnesota,08018,Montenegro,164263.62,Employed,711,Good,2022-02-28 04:11:55.741487
117dded7-452d-4cb5-86e5-cd198190f983,Susan,,morganpauline@example.net,+61811595312,249-22-7237,1967-06-12,"676 Christopher Lights Apt. 383, Andreaburgh, IN 55825",Brownstad,Idaho,94630,Saint Martin,50751.15,Self-employed,532,Poor,2022-05-12 20:07:43.476232
70b346e6-1eca-4deb-9d44-7080130007e0,Jessica,Martinez,rachaellambert@example.org,02-4850-7071,ZZ816599T,1968-11-07,"1814 Barnes Station Suite 061, Stephensonchester, QC P8S 2R6",Scottbury,Indiana,12835,Mexico,93088.46,Self-employed,590,Fair,2021-09-27 11:41:37.484435
bc605738-ade9-4bcd-9cc2-d94f1f5ada6f,Sean,Nicholson,ashleyfowler@example.org,1 (603) 983-4023,430-27-6192,2000-01-12,"37488 Brennan Lodge Apt. 965, Angelamouth, AB B8J7X8",Stevensland,New South Wales,95386,Portugal,164537.18,Self-employed,318,Poor,2021-06-08 07:20:05.359884
2a5bdc28-b712-406f-b636-34427c57fef2,Kevin,Jackson,ghunt@example.net,001-449-224-2124x36161,ZZ685459T,1979-10-31,"038 Valerie mall, Port Charlie, L7B 2AJ",Parkerberg,New South Wales,55499,Russian Federation,80687.43,Self-employed,593,Fair,2024-03-12 10:49:38.441344
7ef309fb-20e2-4a84-a026-69d7e48d3f07,Mary,Lewis,martynchamberlain@example.net,+61-422-052-576,451-15-1673,2000-03-03,"Flat 3, Gerard harbor, North Ellie, G8C 3BP",Lake Katherinestad,Tasmania,11433,Burundi,111077.59,Retired,564,Poor,2021-08-22 03:02:54.172899
b4344af0-1a36-4bf8-834f-15ad11f98834,Michael,Schultz,zsaunders@example.com,01154960895,517 560 868,1999-01-08,"Studio 54p, Francis roads, North Ian, W03 6GR",South Jadeburgh,Arkansas,42342,Australia,35805.36,Unemployed,500,Poor,2025-03-25 15:09:31.171707
76dcd15a-db88-4ed8-9adc-e0b24b0a8d38,Adrienne,Castro,gregory50@example.org,+44(0)117 4960536,ZZ 47 01 62 T,1957-01-19,"544 Harrison Courts Suite 151, Ryanfurt, YT S9L 3Y9",New Martha,Kentucky,90393,Belgium,196257.6,Unemployed,732,Good,2023-07-30 16:50:57.425950
c30d9e07-8607-45f9-a770-805e174fa0dd,Katherine,Clark,warddaniel@example.net,(0131)4960798,850-73-6070,1977-05-07,"11842 Nicholas Turnpike Suite 234, Nguyenbury, WV 41709",North Cliffordfort,Tasmania,66262,United Kingdom,140023.22,Unemployed,835,Excellent,2023-08-27 18:22:53.894736
a2c4f8c3-41f2-49ab-8dee-22a22d240836,Jordan,Wilson,umcmillan@example.org,254-464-4484,176 108 322,1996-01-01,"144 Georgina trace, Leonville, W9C 2RL",West Christinestad,Northern Territory,65926,San Marino,194220.34,Employed,378,Poor,2025-07-22 16:37:02.937675
36d4b831-31dc-42e6-b12c-c43f635f80d5,Brooke,Hopkins,william87@example.net,1 (469) 315-6128,ZZ 297620 T,1954-02-10,"Flat 87c, Glen mount, Matthewfort, L5U 2QY",New Angelaport,Wisconsin,,Uzbekistan,27071.54,Unemployed,573,Poor,2022-08-23 19:57:38.015019
9bd1c0c1-c249-407c-a58a-6eed77637e2a,Christopher,Doyle,billwilson@example.com,274.690.2962,015 312 762,1953-07-01,"1510 Stevenson Common Suite 002, Reedstad, MP 57480",South Jamiebury,Delaware,88921,New Caledonia,49595.69,Student,537,Poor,2021-04-18 14:08:42.028441
c8501da3-a953-4415-9e8b-6da7b8ed78a8,Carrie,Burke,gregorybarker@example.org,0306 999 0847,628-29-9838,2007-02-21,"156 Laura Ridge, Christopherstad, WA, 2632",North Shannon,Michigan,93156,United States Minor Outlying Islands,51355.91,Student,643,Fair,2022-10-17 01:32:19.006615
72d3ba4e-f9c3-4dbf-8394-ab03c1a86cfe,Denise,Flores,ismith@example.com,4847414553,699-84-5336,1990-01-07,"9 Vicki Causeway, Lisachester, WA, 0898",East Shannon,Oklahoma,50247,Papua New Guinea,181293.68,Retired,722,Good,2021-12-15 19:11:37.497503
6e392dd1-13e5-41b3-8482-3eeedd873219,Amanda,Hayes,marywillis@example.org,+44(0)161 4960595,689-07-4222,1994-02-24,"Flat 45 224 Nathan Byway, South Meghan, VIC, 2904",Evansville,Australian Capital Territory,25513,Botswana,45827.91,Self-employed,329,Poor,2024-10-13 07:48:08.565497
1b9be41b-3832-48e1-a83d-00d3fab68350,Joshua,Anderson,raytony@example.net,471.821.5311x44953,ZZ197345T,1956-08-14,"15141 Austin Knoll Suite 784, West Andrea, PE V4J 2P7",Grayton,Alaska,49921,Congo,-142358.58,Employed,579,Poor,2023-12-03 21:28:26.203853
f3414e1f-22ec-41b0-b48e-c236b5268c27,Todd,,nicole78@example.net,0418 417 241,613 817 824,1985-08-23,"757 Courtney Ridges Apt. 735, North Carriechester, MB X2T5E7",Blakeberg,South Carolina,36508,Bulgaria,133200.97,Unemployed,628,Fair,2021-07-06 06:53:16.292191
6674e2ae-cbc0-4f7a-95fb-f68dd7f62301,Aaron,Campbell,thomas12@example.com,+44(0)1174960891,418-35-9154,1987-04-18,"102 Jackie Points Apt. 106, Tamarastad, NL N9P 7A5",North Robert,Queensland,98225,Libyan Arab Jamahiriya,60339.92,Self-employed,409,Poor,2020-11-27 05:00:26.525230
0fdf9979-c6cf-47f8-b951-e032c4538802,Marcus,Murray,wharris@example.org,0793626545,869-94-7450,2002-11-02,"Flat 4, Green lakes, Port Glen, N65 5TU",,Victoria,99311,San Marino,120310.48,Student,757,Very Good,2023-12-30 03:48:54.641691
27e5a0f4-d859-4d30-89da-4e1ecbb01c14,Sara,Wilson,scott47@example.net,(02) 8724 4726,ZZ209522T,2001-05-28,"7472 Scott Meadow Apt. 909, East Geraldtown, NU V3E3J8",Jennifermouth,Western Australia,67279,Guadeloupe,175876.72,Self-employed,449,Poor,2023-01-14 20:20:50.274248
7d0621db-6871-439c-93e9-49fdf3f4b381,Toby,Lawrence,cynthiabrown@example.org,,562-96-9830,1977-02-01,"965 Alyssa Valleys Suite 071, Williamhaven, PE Y3M 8H2",Lake Jacob,Queensland,59484,Antigua and Barbuda,151698.77,Retired,393,Poor,2021-04-22 03:51:51.187792
c42257af-3ca0-4919-ab3d-2b49326ea7bc,Sarah,White,roy24@example.net,,289-41-1748,1981-09-17,"Level 2 313 Paul Colonnade, Kimshire, ACT, 2922",South Brian,Queensland,36253,Saint Pierre and Miquelon,199137.99,Student,729,Good,2025-08-03 14:38:50.211783
7c477fc8-ab77-41d5-8c8d-27f621401005,Richard,Ford,ytaylor@example.net,+44113 496 0016,578-49-7103,1987-06-14,"70 Kathleen forge, North Marilyn, M32 3FJ",East Sarahtown,North Dakota,16109,United Kingdom,82848.83,Self-employed,492,Poor,2020-10-11 06:32:58.343412
af24ca9b-7a3e-47f8-b938-4b170ff3afc8,Allen,Walsh,jwilson@example.org,,ZZ 93 59 18 T,1978-12-17,"Unit 4119 Box 1090, DPO AA 45076",Annettemouth,Alabama,,Zimbabwe,170182.96,Employed,644,Fair,2024-07-04 08:04:32.907429
21fbe269-d417-49cd-b412-8f55b85f8c84,Timothy,Davies,walterscharles@example.net,(601)642-1492x594,211-88-6637,1989-01-10,"68810 Derek Stravenue, East Markfurt, MI 97671",Lake Kathrynburgh,Western Australia,70721,Antarctica (the territory South of 60 deg S),-171966.29,Retired,437,Poor,2024-09-13 21:34:10.494478
fab26e26-5c85-4c6b-9ed9-967e58927b1f,Katherine,Jackson,lisa19@example.com,020 74960991,422-76-0501,1946-01-17,"3139 Jennifer Lodge Apt. 058, Port Denisefort, CO 29236",,Australian Capital Territory,88450,Benin,73361.24,Retired,791,Very Good,2021-10-14 13:15:40.183698
3dda7ddb-7181-4d18-a28d-d2841127ef69,David,Smith,garrettperez@example.net,(0306) 9990237,235 614 021,1953-09-18,"17367 Daniel Shores, Port Keithtown, NH 83963",South Kristi,Victoria,65431,Brunei Darussalam,133989.79,Employed,307,Poor,2024-05-28 06:31:14.607692
7b3fa4ac-c5b6-46d2-bccd-fa1a06e9ca2e,Jason,Simmons,danielgraves@example.org,+61 8 2653 2522,884-17-9046,1947-06-17,"885 Alexander Parkway, Andrewhaven, IA 77499",West Ashleyshire,New South Wales,85107,Belarus,31281.23,Self-employed,564,Poor,2025-06-16 09:40:47.576624
1a4a74c8-89e3-48f6-91b8-310ec1c41a5d,John,Berger,anthony24@example.net,(731)758-2582x573,638-12-2829,1994-07-18,"6 Dawn Beach, Laurahaven, ACT, 4201",North Micheleland,Mississippi,67721,Cayman Islands,32137.4,Student,532,Poor,2022-02-15 16:13:09.163190
67bbe0bb-7756-427d-a666-5b5c3d29ca11,Andrew,Ward,sierra73@example.com,(448) 686-1071,683 017 222,1952-06-23,"Apt. 659 307 Kelley Anchorage, New Thomasmouth, ACT, 2142",Michelleburgh,Alaska,34018,Barbados,122738.69,Unemployed,513,Poor,2025-01-28 05:47:20.317022
adae7bde-d3d5-40be-9e60-b2efca11af13,Tracy,Bartlett,vtucker@example.org,977.610.4784,830 855 268,1971-02-12,"Unit 12 45 Sandra Terrace, North Susanville, ACT, 2990",Lopezburgh,Vermont,83944,Malta,38998.34,Employed,672,Good,2024-12-14 15:30:48.455682
a6234a82-ccbd-4ddc-9d4b-d40978c5b397,Marcus,Spencer,sconley@example.com,753-384-3505x905,ZZ552317T,2003-11-04,"39461 Caitlyn Mews, Kington, SK S3M7X8",Taylormouth,Queensland,89076,Cayman Islands,76617.29,Retired,735,Good,2020-12-02 14:20:38.560157
4e7021f2-3d50-47f0-9780-e91e19bd77c7,Diane,Watson,dawsonashleigh@example.org,+1-870-505-0899,452 660 871,1972-09-23,"653 Mark Pocket, North Lorishire, NSW, 2920",Kennethton,Wyoming,97233,Bangladesh,31459.67,Student,451,Poor,2021-07-31 09:21:35.596065
f9f6a175-b7c1-4156-9010-3779a39b00ad,Frederick,Morris,fosterkaylee@example.net,+61.438.352.600,ZZ 155307 T,1986-02-19,"00 Murphy parkway, East Debrafurt, E43 4JH",Thomashaven,Maryland,75893,Kenya,163876.26,Self-employed,367,Poor,2023-05-08 04:15:47.760133
9719a37b-59cd-4c98-b166-c4d282d462f7,Cynthia,Scott,nelsonrebecca@example.org,136 045 0370,336-33-2347,1954-12-29,"641 Heather Streets Suite 492, East Peterside, OR 46516",Novakshire,Indiana,31488,Heard Island and McDonald Islands,111675.75,Retired,494,Poor,2022-02-11 09:37:36.122845
5f228110-421b-4b4f-9a81-39d1a7d21937,Sarah,Smith,gjones@example.com,(08) 5829 4449,813-61-1967,2004-01-27,"94479 Sharp Forest Suite 022, Conniemouth, MB Y8B 7P7",East Oliviaborough,Colorado,56583,Germany,59036.07,Student,602,Fair,2025-04-10 19:24:47.498798
a124d1cd-9083-41e1-854b-d853074b5bad,Emily,Glenn,ujohnston@example.net,636-598-3508,830 672 515,1973-05-15,"9153 Brandon Road Apt. 966, Tracymouth, NB J8A 1J9",North Michaelborough,Australian Capital Territory,43998,India,69375.53,Self-employed,439,Poor,2024-02-05 21:49:49.079552
7c233011-8730-46a7-8716-7e6869710a41,Lorraine,Austin,jonesmaurice@example.com,(632)790-3736x91807,525-21-5526,1968-05-15,"Flat 8, Morton gardens, Braytown, B9F 9XG",Josestad,Western Australia,46989,Suriname,58571.2,Employed,619,Fair,2022-01-06 00:48:55.527596
7102070f-bd08-48f4-87a3-3d72e20ebc52,Jenna,,susan38@example.org,(525) 900-7398 x439,018 735 480,1990-07-15,"9150 Craig Isle, Bellton, NY 35058",Phillipchester,Virginia,33857,Antigua and Barbuda,112389.89,Student,487,Poor,2022-02-04 13:31:42.436185
d408a43a-07c6-43bf-8c50-57caae2a396d,Dawn,Beard,ianpayne@example.org,943.688.0617,522 406 735,1974-02-16,"8489 Ashley Highway, West Olivia, PE M4G 3A2",East Sylvia,Oklahoma,39608,North Macedonia,197141.73,Student,592,Fair,2025-04-26 15:09:28.423508
c9d292fa-bfb0-4317-ba25-3ed1f6684f01,Phillip,Jones,mhansen@example.net,1 (857) 946-6704,ZZ037785T,1995-03-10,"Level 0 056 Glover Block, Williamborough, TAS, 2987",Jasonside,Western Australia,50017,Korea,176936.93,Employed,530,Poor,2024-06-09 07:15:08.847108
e3a7ef03-772a-4873-97b8-24f3bd6ac98c,Brittany,Lee,keithharris@example.net,0161 4960193,090-56-9323,1969-05-20,"Flat 32 4 Bowers Part, Jillview, VIC, 4007",Williamsfurt,Nevada,53313,Grenada,106571.34,Unemployed,565,Poor,2023-05-13 21:26:15.987857
f2f80181-4e3c-489f-a329-10749dd9edeb,Carolyn,Stone,hmiller@example.net,(397)504-3715x62679,144-02-7541,1966-03-23,"6526 Austin Run Apt. 493, Sanchezmouth, NS V4S 9Y3",Sotohaven,Michigan,69880,Germany,194463.55,Self-employed,459,Poor,2023-12-02 10:07:17.961372
304fe6ad-c582-49c5-b04f-c917a6cfb028,Leanne,Winter,moorecolin@example.com,+1 (975) 037-7423,435 425 707,1959-05-26,"845 Kevin Run Apt. 869, Port Angela, KY 38244",Lisaview,Victoria,75250,Iceland,139406.02,Student,628,Fair,2023-06-21 21:16:43.758454
cddefd55-97a0-4334-b077-c182fd50835f,Robert,Wall,bradley34@example.com,6071 6720,834-98-8862,1993-03-10,"3 Albert forges, Ianhaven, S3 7GX",,Queensland,81631,Netherlands,75378.87,Unemployed,547,Poor,2023-09-02 20:48:40.126067
bdc636eb-871a-46bf-912d-a27a37289e84,Jennifer,Wood,ysparks@example.org,+1 (326) 236-8275,274 033 141,1982-10-15,"5074 Judy Forks, Hunterburgh, AZ 27743",East Margaretfort,Minnesota,90388,Papua New Guinea,119755.07,Unemployed,400,Poor,2023-11-06 13:48:32.124213
e450e072-b440-48d8-acd0-d8fce57642e2,Justin,Medina,gramirez@example.net,07 0300 4323,718 712 037,1991-09-21,"85 Ramirez Circle, Port Angelica, QLD, 8652",Jasonview,Virginia,06356,Israel,162481.88,Student,642,Fair,2024-08-22 21:30:50.873537
f3b0b765-e95b-42ac-8f83-5e4cd601c769,Diana,White,pshannon@example.net,+1-769-726-7893,302 544 739,1953-10-15,"Studio 0, Austin ville, Haynesville, W82 1EX",Port Stephaniehaven,Australian Capital Territory,90766,Haiti,171314.21,Employed,490,Poor,2023-05-22 15:54:53.030733
edc9f6c9-f692-4a82-8298-4b270b9b0333,Margaret,Spencer,jordanchristopher@example.com,946-052-1636,876-69-9890,1970-05-06,"96/1 Regina Cutting, Lake Katie, ACT, 2661",New Joshua,New South Wales,40657,Kenya,125565.13,Self-employed,402,Poor,2023-03-13 13:51:59.059328
ded966a0-0897-482e-af6a-0361cb82f08f,Amy,Baker,howellscraig@example.com,(954)754-2641,ZZ 80 28 01 T,1967-09-16,"6/881 Norton Circuit, Mariaberg, VIC, 2920",New Marieberg,,59213,Equatorial Guinea,41712.89,Employed,755,Very Good,2024-07-25 03:14:36.337627
64b8c1c2-2fab-46c6-b51c-9cdcb9accfb8,Christian,Harrison,edwardsmith@example.net,+61-407-639-894,723-99-5900,1947-09-13,"34669 Bray Glens, North Joshua, WV 15268",Benjaminview,Missouri,71427,Burundi,68040.1,Student,354,Poor,2021-10-28 20:11:40.767061
4b0dc902-494e-42e1-9eeb-8149cdaeaede,Elizabeth,Hill,sarah85@example.net,536.760.9916,349-74-9168,1958-12-28,"170 Perry Landing, East Makayla, QLD, 2128",Lake Oliverfurt,Western Australia,03815,Hungary,178281.01,Self-employed,153,Poor,2022-02-10 21:22:10.108188
f8008f05-6b01-423f-902c-7c233b733fe4,Mark,Chapman,mandy97@example.net,0808 157 0581,624-56-3782,1999-12-21,"Studio 67, Johnson knolls, Lake Heather, L2 3FG",Rossfort,Georgia,94932,Niger,116526.74,Student,670,Good,2024-04-22 18:34:05.247712
b9ac01ef-72be-4a88-8572-d238fcf2f43f,Raymond,Galvan,sharonstephens@example.net,3402-2538,ZZ848421T,1969-08-16,"0 Leah turnpike, Matthewmouth, W4E 0RX",New Angelicamouth,Connecticut,92428,Turks and Caicos Islands,131052.59,Unemployed,490,Poor,2022-04-08 22:47:43.548148
752635e1-8175-4d1e-ac64-a705d2e407e4,,Gonzalez,dakotaolson@example.net,0808 157 0420,272-80-0466,1987-03-31,"Flat 29W, Nicola cape, Lake Victor, M3 2ZD",Lake Davidton,Northern Territory,88804,Tonga,160240.9,Employed,591,Fair,2025-08-08 16:13:16.417482
cfff4a2f-b731-4fdc-a0ac-b3bb7ad090aa,Leanne,Johnson,osmith@example.org,672.990.6529,794-62-8676,1999-01-19,"3801 Cynthia Parkways Suite 250, West Jennifertown, OR 41403",South Robertville,South Dakota,07785,New Caledonia,114955.93,Unemployed,817,Excellent,2024-04-28 09:06:06.532629
a7d8506d-ed41-4539-bca8-12e55471ca1b,Donna,Warner,esalinas@example.org,+4428 9018 0932,ZZ 164576 T,1945-10-29,"7107 Aaron Tunnel Apt. 938, Olivermouth, MO 21463",Port Nicole,Western Australia,27903,Burkina Faso,27132.69,Self-employed,792,Very Good,2022-09-25 22:26:37.394600
eb927121-9055-4e1c-929d-1385c1f161c1,Lisa,Atkins,dford@example.org,+61.7.4385.2318,408-27-4970,1963-06-05,"4135 Michelle Point Apt. 073, Fitzgeraldburgh, HI 27369",Andreatown,Queensland,01111,Christmas Island,125631.26,Student,556,Poor,2025-07-03 22:37:31.734279
5815f6d1-f8eb-45c7-a084-04b4a7a7048c,Joshua,Torres,hansenmonica@example.org,1557-0174,724-82-9816,1958-09-02,"Unit 9678 Box 1892, DPO AE 69172",Rodriguezchester,Kansas,56025,Sao Tome and Principe,132057.61,Retired,337,Poor,2020-09-12 22:36:48.287162
ae73616c-7590-4abf-9f42-bf4e9d22e6bf,Annette,Neal,alisongrimes@example.com,395.585.3721x218,683 420 475,1973-07-13,"968 Pierce Streets Suite 271, Jenningsside, NL B3H 2K5",,Western Australia,20024,Cook Islands,110753.54,Unemployed,646,Fair,2020-11-12 04:14:08.064531
519c2b47-9217-4495-918b-3a50bc1c0359,Raymond,Thomas,bartonkevin@example.net,001-307-582-2984x32213,317-21-0837,1962-10-13,"341 Diaz Spurs Apt. 194, Williamfurt, FM 99083",South Ellie,Arkansas,86602,French Polynesia,155960.94,Student,497,Poor,2022-06-27 05:14:10.142511
2744f276-b730-4596-8b62-60e90bdf6029,Craig,Mcdonald,nguyenlawrence@example.net,307 419 3141,471 683 714,1948-05-31,,,West Virginia,22858,Eritrea,171112.25,Self-employed,367,Poor,2022-07-13 06:03:45.895295
6a3af618-75c4-44a0-bb03-fde50eee1344,Lauren,Davis,ischultz@example.net,1 (893) 422-3813,317 705 838,1962-09-24,"83 Fowler squares, Clarechester, G41 2JS",Milesfort,Louisiana,96184,Estonia,186441.54,Retired,719,Good,2024-01-11 07:06:51.801946
9af30af9-26a4-49be-a292-a310bc691857,Stephen,Bryan,craigsteven@example.com,+61-416-592-388,814 318 069,1991-12-17,"Unit 7886 Box 8294, DPO AP 19504",Hobbsberg,Arizona,34141,Denmark,112658.8,Self-employed,713,Good,2024-02-16 18:22:35.795968
af2796aa-0085-4403-b04a-87e4a3c8ad3d,Melanie,Rosales,stacey22@example.org,0808 157 0305,550 346 241,1970-06-10,"Level 4 51 Jenkins Dip, Amberfurt, ACT, 2451",Jacobmouth,New South Wales,,South Africa,76097.54,Student,843,Excellent,2022-07-08 05:31:13.946366
02b36e25-782a-4356-82bb-cdb992b1a88e,Brian,Jones,odio@invalid,0289018475,370-51-5534,1965-01-14,"20/0 Hatfield Avenue, New Ryanfurt, VIC, 2408",Harrietland,Louisiana,71853,United States of America,128321.84,Retired,366,Poor,2021-01-29 17:06:23.852457
3698bed4-484d-4abd-9757-f6db843fd6d1,Katelyn,Black,cupiditate@invalid,979.790.6806x005,ZZ347305T,2003-09-25,"2 Karen plaza, Francesbury, B26 0SQ",Brownmouth,Western Australia,98216,Argentina,73213.78,Student,716,Good,2021-02-21 14:44:42.957397
0501b3d4-9127-4554-bb07-92c897b2c482,Kirsty,Rodriguez,alexandrarosales@example.com,4083.7202,126 450 311,1976-03-23,"4767 Mary Coves, Paulville, NV 34925",Lake Steven,Vermont,17969,Jersey,35642.34,Retired,401,Poor,2022-11-15 04:43:38.325468
6a6f5f4a-2d51-4118-af5e-2b1658b38a12,Melissa,Morton,deborah04@example.com,497.722.2453,ZZ818615T,1963-04-08,"095 Angela Course Suite 381, Martinezmouth, BC K6M 4P9",Lesleyburgh,Tasmania,29513,Turkmenistan,181046.81,Employed,719,Good,2024-04-09 03:47:47.680116
8cf371f9-28b3-4eb3-995e-7408b7765f29,Jamie,Love,jamiemiller@example.org,(07) 7325 2414,ZZ 24 17 58 T,1979-09-13,"Apt. 414 058 Velazquez Rise, North Davidbury, WA, 1372",Albertton,Nevada,13154,Lao People's Democratic Republic,61103.66,Self-employed,412,Poor,2025-01-16 21:16:30.590799
f9ec30d2-86e7-4dc6-91bf-44de602166b9,Joseph,Sanders,dbarron@example.org,904.762.3546,706 556 818,1998-04-04,"3466 Teresa Squares, Lake Courtney, ON R6J 2S2",Smithborough,Kansas,06739,Lesotho,45842.91,Student,666,Fair,2021-05-13 14:28:44.933719
ee484be4-6bfe-41d4-b98e-f5a864959a02,Claire,Schmitt,zimmermanadam@example.org,+1 (372) 333-1330,613-70-8993,1965-08-01,"344 Walton Artery, St. Jamesville, NSW, 0850",South Davidmouth,South Australia,60953,New Caledonia,89152.96,Retired,334,Poor,2023-06-26 15:48:46.646452
ff20a5d5-c715-4245-a152-5edffdf11c54,Anne,Olsen,nataliemills@example.org,+1-913-513-1261x09617,643-15-8271,1981-04-14,"39693 Ryan Cape Suite 018, Isabellatown, QC V6Y4V9",Caseyfurt,Victoria,12205,Nigeria,65963.73,Retired,367,Poor,2024-04-22 09:47:19.163661
fd7eadd4-3a84-4f75-829c-3faba461e180,Isaac,Robinson,wagneramber@example.com,020 7946 0127,013 283 171,1944-11-16,"Flat 72D, Margaret meadows, Annemouth, M3 9GN",Christianmouth,Northern Territory,72750,Cuba,118700.17,Employed,469,Poor,2025-04-10 08:20:10.457483
eceea18b-61bf-4d8f-98a8-63b75930c1d9,Lauren,,leachdamian@example.org,9113-0122,753-17-4613,1999-10-25,"78 Thomas Parkway, East Josephfurt, NT, 5812",West Geoffreyberg,,92495,United States Minor Outlying Islands,67096.71,Employed,389,Poor,2024-12-08 12:40:39.448697
36d2394b-3687-45f8-b8fe-41a1c39878b9,Brett,Davis,lisa99@example.org,(564) 605-0259 x537,545-80-4473,1966-12-12,"11419 Smith Stream Apt. 767, New Amber, YT M5S1N2",Adamshaven,Wyoming,76456,Ireland,37618.07,Retired,403,Poor,2021-11-02 23:12:04.695711
73442c81-f389-42ab-bcb1-1a59a42684f1,David,Webb,cruzdavid@example.org,0121 4960953,ZZ 318601 T,1983-09-03,"3 Eileen Freeway, Jamieshire, NSW, 2601",Port Brandi,Maine,70791,Reunion,39924.14,Retired,811,Excellent,2021-11-25 11:27:19.995586
ed04ae40-d714-434a-93c5-1bc0caca1e7d,Brady,Dobson,lmartin@example.com,(562) 886-7020,283-57-8849,1977-07-07,"Unit 64 0 Barnes Roadway, St. Brittany, NT, 2963",,South Australia,35819,Estonia,51401.98,Unemployed,423,Poor,2023-12-29 09:49:02.267055
599fe974-0176-41c5-b97a-44bb2e7c6222,Megan,Harding,ysmith@example.org,,710 213 877,2001-12-14,"15 Howard Flat, St. Emilyborough, NSW, 2302",South Jamesfort,Australian Capital Territory,44698,Palau,33166.81,Retired,589,Fair,2023-07-27 18:15:44.642977
d92721d9-e8fc-44ae-ad71-b989dad0776b,Adam,Russell,heather21@example.net,(0115) 496 0624,751-62-1360,1977-09-21,"848 Sheila Turnpike Apt. 480, Thomasborough, ON X3Y5H9",South Scott,South Carolina,01914,Luxembourg,129377.74,Retired,640,Fair,2023-11-19 12:56:41.248547
bf622a82-8b07-44e8-80f7-7d6de994ec95,Megan,Whitehead,ipsum@invalid,750.569.0799,642 730 725,2004-07-16,"Flat 06, William stream, Hilaryton, DL24 0SW",Port Joyce,West Virginia,08690,Gambia,156755.84,Self-employed,689,Good,2022-04-25 00:56:46.068300
41a09d99-916d-4adf-afd1-30e1c6331ef7,Bryan,Rubio,bethan05@example.com,4108.5070,123 420 770,1972-10-21,"47063 Stephanie Street, North Franklin, MB C8B 1L9",Fischerborough,Indiana,37008,Nepal,58626.27,Unemployed,258,Excellent,2022-07-25 22:56:48.753046
b96041bd-7d25-4cc1-a35a-a966c81301c9,Patrick,Tyler,travis09@example.com,(0118)4960454,669-10-7206,2005-04-26,"83102 Meadows Lock Apt. 254, East Steve, NV 73864",Campbellmouth,Australian Capital Territory,75099,Yemen,107692.91,Self-employed,313,Poor,2021-12-26 14:12:28.649579
61b474b5-8d5a-4aec-8770-d97c464faa8d,,Dixon,tyler45@example.net,01314960637,281-25-3875,1969-06-19,"568 Ricky Common, West Dylan, QLD, 2960",West Bruceville,Queensland,75239,Anguilla,140601.29,Retired,425,Poor,2023-08-21 03:36:25.618000
f69593ce-5f0f-497c-bab3-d9ce47dddd74,Claire,,qwade@example.com,(883) 688-6227,ZZ751691T,1985-03-28,"Studio 78, Hussain hollow, Lake Glenn, NW85 1RT",Cassidymouth,New South Wales,36293,United Kingdom,175522.64,Student,780,Very Good,2020-12-29 05:31:06.820404
7a3d3bff-c812-4ee6-abe6-4e2c2075c673,Jean,Moore,igallagher@example.com,+61 481 535 143,767-15-5144,1982-02-12,"3 Sparks Brow, North Elizabethshire, ACT, 2383",Burtonberg,Virginia,22093,Congo,88573.05,Unemployed,330,Poor,2021-06-24 17:35:56.481573
